base_date,emd_cd,korean_resd,korean_work,korean_visit,long_term_frgn_resd,long_term_frgn_work,long_term_frgn_visit,short_term_frgn_visit,resident_fe_korean,resident_fe_frgn,resident_m_korean,resident_m_frgn,card_cnt_home,card_amt_home,card_cnt_out,card_amt_out,waste_cnt,waste_amt
399,2020-02-29,50110570,4339157.824400001,266039.0362999985,2847242.36960001,52585.6260000001,5817.273999999979,43017.461899999726,7966.016300000032,3508,53,3733,44,159.96551724137933,5198885.5103448285,128.8206896551724,4093523.4896551725,15367,35311750
400,2020-03-31,50110570,4676897.043400007,287703.2437000021,2605101.055100004,62487.68570000055,654.9029999999988,28749.51539999969,3822.52189999994,3502,51,3724,41,177.4838709677419,5384800.548387097,129.96688741721854,4179503.1456953636,16189,35536300
401,2020-04-30,50110570,4377330.224699996,267778.92249999946,2535227.7112,52864.22259999996,2429.9025000000147,29803.939099999614,1255.2031000000065,3504,50,3709,41,181.26,5393470.266666667,138.95238095238096,4226882.9455782315,15099,31146900
402,2020-05-31,50110570,4457316.174600001,292535.84380000073,2707336.4934000154,48596.60240000004,4341.134499999999,34163.97360000002,46.5583,3497,50,3706,40,192.36129032258063,5698033.935483871,146.0254777070064,4693231.605095541,17593,34807400
403,2020-06-30,50110570,4226635.378399995,293002.8980000016,2760324.11770003,40599.61710000011,3304.8745000000013,33689.383800000054,367.88239999999763,3488,50,3686,39,182.52666666666667,5449405.773333333,142.37837837837841,4320321.033783784,16649,33887649
404,2020-07-31,50110570,4280823.456400006,415804.63349999976,2798344.266000008,45420.56679999998,2355.7672999999986,32417.871500000034,394.3084999999951,3489,50,3687,39,186.2709677419355,5277089.864516129,142.6862745098039,4349098.980392157,19977,36729700
405,2020-08-31,50110570,4299351.914599999,364285.10039999755,2792924.53719999,37584.43209999994,4524.65579999999,29579.598799999843,371.98199999999747,3486,54,3673,38,199.0193548387097,6351323.6838709675,145.06578947368422,5138389.177631578,19329,36390400
406,2020-09-30,50110570,4101666.1796000144,345819.0917999996,2660412.424199984,34224.847900000495,4624.091100000022,25682.452400000053,480.11959999999743,3450,56,3646,38,211.7,6976130.32,142.21985815602838,4393695.056737589,16901,31369450
407,2020-10-31,50110570,4271527.777399981,322474.14379999967,2798140.0073,37335.51570000007,5447.317199999981,26967.935299999564,196.1717000000001,3443,54,3640,38,189.81290322580642,5606968.412903226,136.02614379084972,4359052.333333333,16743,30243500
408,2020-11-30,50110570,4257909.8901999835,355550.31139999867,2909612.791299983,43702.36939999982,1541.2776000000015,29129.075999999946,107.54270000000042,3440,52,3632,39,193.78,5808412.633333334,136.20547945205482,4824762.51369863,14329,28326650
409,2020-12-31,50110570,4707791.015900021,397087.514400002,2692873.431199999,46402.558100000184,1500.6425000000006,30688.65439999985,545.4853000000039,3441,52,3609,38,194.70967741935485,6392540.516129033,120.41134751773049,3458097.4113475173,14631,30491200
410,2021-01-31,50110570,4992030.847499977,340814.1385999979,2602548.856100012,49966.27679999965,1341.409500000002,28623.869600000595,17.852100000000032,3413,51,3578,36,192.83225806451614,6213464.516129033,127.06201550387595,3404164.558139535,13667,28496450
411,2021-02-28,50110570,4305108.4142999975,266325.56819999893,2549948.492400007,37338.65069999991,3219.609299999992,27604.472900000426,17.81330000000002,3412,51,3581,36,196.7357142857143,7035131.285714285,117.53846153846152,3491057.2769230767,10887,22772750
412,2021-03-31,50110570,4472538.855999978,282943.5612999988,2915122.417600008,41209.958500000015,2946.964099999997,27380.72849999998,222.4830000000002,3374,50,3565,35,190.96129032258065,6408080.44516129,126.00662251655628,3824853.2251655627,12237,25848900
413,2021-04-30,50110570,4217192.821400002,382236.03930000257,2697259.3516999898,35458.36480000007,2458.4112,28193.649399999926,41.513299999999965,3383,53,3579,32,197.34,6383076.84,126.85333333333334,3894190.666666666,13947,28097300
414,2021-05-31,50110570,4447017.269299981,351911.26310000016,2740249.1086000055,37970.60330000016,3282.9347000000066,30848.51769999972,298.69780000000327,3377,53,3576,31,211.1741935483871,6878140.483870967,132.31756756756758,3979384.905405405,16992,33500950
415,2021-06-30,50110570,4232724.3681999985,301571.9229000006,2722683.625799995,40447.326499999486,2793.4804,29533.128500000006,151.41080000000096,3378,58,3559,30,210.92,6411004.673333333,134.9850746268657,3810021.410447762,18047,33693350
416,2018-01-31,50110580,7445161.234900055,1595981.186900003,8375225.287599993,102387.54200000034,21921.179500000013,127703.96360000016,578045.3209999964,7748,134,7965,69,350.6322580645161,11885527.15483871,268.6424242424242,8259715.654545453,28816,68654450
417,2018-02-28,50110580,6752160.920700007,1346141.9204000041,7272050.564300003,92374.02760000002,17878.05639999999,143978.96039999975,568083.7208000027,7713,136,7925,69,356.8785714285715,12382924.55,254.29729729729732,7954294.47972973,27464,65950150
418,2018-03-31,50110580,6895899.324700045,1484159.836699986,7685386.66599996,78537.38509999996,22312.734700000005,120211.03999999985,784111.9682999944,7684,137,7901,69,348.47741935483873,11967570.503225807,263.48809523809524,8169707.928571427,30143,69454350
419,2018-04-30,50110580,6643608.803200011,2071064.978399992,8138011.417399977,69471.61299999991,19818.13810000001,147144.01460000087,824314.7886000016,7697,144,7893,79,371.33333333333326,12348615.2,265.6181818181818,7893641.909090909,29754,64687850
420,2018-05-31,50110580,6850163.218399971,2021331.7741999992,8524091.470600028,68774.70520000023,24809.861399999987,149578.19480000087,901957.553900001,7702,148,7905,78,398.1806451612903,12625311.58064516,282.73214285714283,9007270.69047619,33144,66675300
421,2018-06-30,50110580,6759617.177500011,1945418.5459000126,8018882.663699993,73744.84109999998,18773.695099999983,175268.42510000046,875382.2766000025,7673,155,7894,80,406.1533333333333,14221758.1,272.0419161676647,8340125.568862275,36591,71688750
422,2018-07-31,50110580,7059470.620499998,1967909.1069999968,8916587.519899953,80774.36159999974,23849.67800000001,195807.69990000015,1038483.5302999966,7670,160,7891,85,408.45454545454544,12754956.123376625,269.98830409356725,8705887.34502924,45368,89787950
423,2018-08-31,50110580,7179310.45560004,1941193.9019000044,9650117.00249997,82576.72300000027,22491.80600000001,232592.4238000009,1356688.8466999887,7663,160,7879,81,411.3419354838708,14348856.948387098,272.48295454545456,8523557.380681818,42578,83612550
424,2018-09-30,50110580,6817344.744200038,1796633.1929000032,8320130.0370000275,83851.19390000036,32921.52369999998,191023.5750000007,920013.9907999943,7647,166,7878,81,398.84,13884518.953333333,267.88198757763973,8064770.055900621,39711,72694000
425,2018-10-31,50110580,6957230.977999941,2085025.430699993,8439301.314300045,85441.02039999982,31540.494400000003,165776.43840000106,1240575.5288999977,7645,165,7882,82,365.0322580645162,12878442.341935486,256.4470588235294,8071715.135294118,35463,65808900
426,2018-11-30,50110580,6737585.416599979,2003660.0636999991,7874253.734300005,81914.15880000024,28733.255500000025,143392.97369999922,1001192.1969999932,7616,166,7833,82,363.77333333333326,12395744.52,261.2958579881657,8294787.8284023665,32192,64771150
427,2018-12-31,50110580,7086487.02870005,1874697.7644999863,7680352.789800046,82895.98540000009,33060.8547,152918.71350000016,971386.4447999892,7606,163,7820,84,378.2129032258064,13050187.55483871,269.9702380952381,8924450.851190476,31274,70913350
428,2019-01-31,50110580,7015721.698500005,1698681.6695000015,8880051.525200022,75076.9483,33668.45580000004,194277.84360000075,1036293.7758000024,7588,175,7772,85,361.08387096774186,12098994.29032258,260.4702380952381,8345512.886904762,30372,68830800
429,2019-02-28,50110580,6436673.9323999835,1379312.1086999949,8799883.22319994,81855.49069999982,18742.54490000001,219429.03849999869,1007191.4652999964,7594,176,7751,85,362.38571428571436,12598293.278571427,259.9261744966443,8609481.020134227,29522,66050350
430,2019-03-31,50110580,6904103.464300026,1421132.249199999,8877758.2703,85122.70800000046,20876.980100000008,205106.01490000085,956900.9652000095,7577,180,7726,82,369.90967741935486,12054272.780645162,257.3786982248521,8210783.5147929005,29796,65200500
431,2019-04-30,50110580,6671393.7896000175,1990457.502599997,8959595.950799996,67866.17209999994,21240.716699999983,231482.0608000008,1048393.0788999916,7577,184,7701,81,377.4066666666667,12048839.606666667,269.1801242236025,8461278.813664598,29760,63115600
432,2019-05-31,50110580,6768657.824200011,2083900.0497999976,10418105.07180005,72573.16229999997,23893.71420000004,285741.6492000005,1190762.573099999,7576,185,7701,81,388.6322580645161,12778642.458064515,262.7455621301775,8572774.201183433,34096,67551750
433,2019-06-30,50110580,6617362.6843999615,1933917.260899993,9919409.459599968,60541.479200000125,23744.3593,329994.32690000127,1113339.5123000054,7570,181,7690,82,413.04666666666674,12668173.793333333,277.2179487179488,8703707.288461538,36485,69787550
434,2019-07-31,50110580,6931288.243899955,1848184.014300005,10249332.69779995,74734.3946,22544.934299999994,302217.2625999992,1098405.6191000112,7566,178,7689,80,406.4064516129032,12604380.541935485,265.69879518072287,8501461.108433735,41712,80724950
435,2019-08-31,50110580,6936639.795599988,1826421.8782000097,10531798.030600043,77680.04650000001,20128.06700000002,313875.27009999944,1224635.177199989,7555,181,7683,78,426.8709677419355,13316442.13548387,279.15060240963857,8531113.307228915,41736,78100000
436,2019-09-30,50110580,6694897.15820003,1694914.162599999,8735266.061900023,74561.89669999975,13662.420200000004,251825.95719999954,1086063.6050999938,7537,180,7659,78,407.47333333333336,14376209.26,246.0,7598042.036809816,37849,69717350
437,2019-10-31,50110580,6598465.1224000035,1794653.4486999959,10382329.732599987,73138.21859999988,23462.326699999965,248368.84869999922,1222612.8912999916,7507,182,7617,81,405.94838709677424,11990630.245161293,264.74117647058824,8344701.635294118,34583,63211900
438,2019-11-30,50110580,6498707.0496999975,1766012.8632000138,9577376.219899993,68498.59539999973,23776.656699999985,237230.04339999965,991910.5453999852,7491,179,7593,80,399.36666666666673,11577936.54,257.32738095238096,7881321.2559523815,31786,63714550
439,2019-12-31,50110580,6809167.656899981,1728247.9497999966,9805077.056699974,76432.16299999994,22487.316099999975,232360.61889999898,1094589.7571999913,7494,177,7580,77,395.2645161290322,12193574.55483871,256.419540229885,8498177.925287357,29930,65067300
440,2020-01-31,50110580,6919141.528099995,1385043.906000001,10812876.47670003,72174.42699999928,20126.68679999988,242806.0812000093,996965.8199999807,7486,178,7565,80,397.05161290322576,13190224.406451613,251.5818181818182,7879510.2,30237,67781500
441,2020-02-29,50110580,6620542.870600035,1061203.252499995,6159687.584699996,69895.11759999958,14483.651899999895,115349.24200000142,162267.99520000315,7479,174,7572,79,375.12413793103445,10695626.013793103,240.22875816993462,7417167.235294118,28910,61018600
442,2020-03-31,50110580,7370444.002900005,995194.7991999994,5636727.033700013,61954.76579999781,8619.218099999967,100810.25450000301,14374.56439999975,7468,171,7569,81,392.483870967742,10789623.387096774,253.38709677419357,7630805.419354837,31151,61010900
443,2020-04-30,50110580,6950815.359700013,885501.9589000014,5573293.725599994,54472.12459999976,8441.384199999973,111682.38840000053,3465.6615999999767,7441,168,7569,80,416.67333333333335,11349044.886666667,263.75,7806982.467105263,29818,57175200
444,2020-05-31,50110580,7067291.733600003,853047.3389999998,7467067.348900005,56038.41580000007,6802.568300000003,152810.38110000078,427.318300000002,7431,159,7561,77,444.17419354838717,13221290.670967745,279.6686746987952,8993751.903614458,34583,62409650
445,2020-06-30,50110580,6749997.072000007,974319.1314999979,8325533.37610007,48520.41219999995,12880.16950000002,190941.07220000008,579.3963999999991,7409,160,7561,74,416.7,11385753.366666667,270.13548387096773,7888779.890322581,32160,58453350
446,2020-07-31,50110580,7003438.442000029,1324821.141300005,9223502.965499997,57225.08739999978,12054.089399999988,273175.39760000014,1366.3442000000073,7409,151,7552,76,416.98064516129034,11673464.896774193,266.8963414634146,8273929.481707318,40900,71460000
447,2020-08-31,50110580,7171760.386300025,1283414.6721000026,10205317.922800057,58441.60590000002,7947.068900000011,251313.2291000001,2246.2032000000136,7385,150,7540,73,464.2322580645162,13361925.70967742,292.98125,8905284.36875,40998,73913800
448,2020-09-30,50110580,6977000.909700038,1051121.7669000041,7384242.260999993,55383.84269999955,10895.540499999941,151001.1503000009,1402.1680999999842,7364,149,7488,74,482.04,15725227.26,272.3933333333333,8055532.173333333,36391,59800000
449,2020-10-31,50110580,7141780.2145000035,1132292.0278000021,8986281.087800035,49031.12829999935,13139.693700000027,172187.96680000346,1591.773799999996,7358,144,7462,71,426.11612903225813,11956976.322580645,279.2151898734177,8457984.620253164,36094,62033400
450,2020-11-30,50110580,7099969.604299989,1342242.4193000086,8158420.704700069,48076.46570000001,19042.17930000004,109209.40750000012,771.5977999999994,7339,146,7453,72,425.8466666666667,12846166.953333333,267.2578616352201,8028394.805031448,31301,57733300
451,2020-12-31,50110580,7849812.221699976,1328902.2449000059,5588160.8475000085,51036.07599999949,17297.848400000257,88897.72780000154,1141.880099999999,7340,147,7458,69,442.95483870967735,13218710.116129033,243.16556291390728,6484563.218543046,30475,61444900
452,2021-01-31,50110580,8085642.725800036,1033171.9624000008,5045688.513200008,56593.77730000265,14966.276900000126,73207.27820000125,301.1368999999972,7312,142,7437,66,424.62580645161285,13172753.01935484,230.70748299319732,5915303.761904762,28266,57256400
453,2021-02-28,50110580,7009093.917500001,892796.4805999979,6451532.68879995,52442.24090000166,13071.483100000192,99196.95310000076,382.7560999999961,7265,142,7437,67,420.5571428571429,13332086.692857144,245.0,6882474.257352942,24419,49429650
454,2021-03-31,50110580,7294180.256299988,1081064.7574000028,7365704.999499992,50774.96150000004,11727.76489999998,102118.94019999963,786.6354999999995,7200,137,7426,67,405.70967741935476,12420765.30967742,244.3664596273292,7281324.53416149,28065,56587400
455,2021-04-30,50110580,7041666.343300043,1371686.297699997,7761794.701799942,48917.90999999993,17323.005100000002,107536.84159999984,699.2233999999878,7199,138,7426,68,416.80666666666673,12847911.873333333,256.24840764331213,7821060.668789809,28990,58446350
456,2021-05-31,50110580,7377790.200300029,1299387.1353000042,8004629.518300017,54690.309000000685,16201.396300000017,126152.90879999984,431.5063000000025,7170,134,7423,69,452.19354838709677,13788736.851612905,248.9375,7480904.9125,33544,61815700
457,2021-06-30,50110580,7092865.815700022,1174391.8355000007,8045283.9099,54973.467300000215,14718.278700000119,147337.72930000062,1013.0971000000003,7166,132,7409,65,441.3,13412965.18,233.82236842105263,6671489.407894737,35913,62862000
458,2018-01-31,50110590,4935982.992999983,703935.3180000018,4938897.022899986,101804.44280000076,16943.885099999992,115266.87450000033,78223.07960000046,4715,82,5085,146,195.1038961038961,7386355.032467533,171.65838509316768,5510496.875776397,18416,45646550
459,2018-02-28,50110590,4564512.957200008,581624.8366999971,4444064.8413000135,83297.22500000005,13242.144400000012,97014.35739999996,83742.48949999991,4724,82,5090,142,190.1,8905140.278571429,162.98601398601397,5319483.643356644,17491,42953550
