base_date,emd_cd,korean_resd_f0,korean_work_f0,korean_visit_f0,korean_resd_f10,korean_work_f10,korean_visit_f10,korean_resd_f20,korean_work_f20,korean_visit_f20,korean_resd_f30,korean_work_f30,korean_visit_f30,korean_resd_f40,korean_work_f40,korean_visit_f40,korean_resd_f50,korean_work_f50,korean_visit_f50,korean_resd_f60,korean_work_f60,korean_visit_f60,korean_resd_f70,korean_work_f70,korean_visit_f70,korean_resd_f80,korean_work_f80,korean_visit_f80,korean_resd_m0,korean_work_m0,korean_visit_m0,korean_resd_m10,korean_work_m10,korean_visit_m10,korean_resd_m20,korean_work_m20,korean_visit_m20,korean_resd_m30,korean_work_m30,korean_visit_m30,korean_resd_m40,korean_work_m40,korean_visit_m40,korean_resd_m50,korean_work_m50,korean_visit_m50,korean_resd_m60,korean_work_m60,korean_visit_m60,korean_resd_m70,korean_work_m70,korean_visit_m70,korean_resd_m80,korean_work_m80,korean_visit_m80,long_term_frgn_resd,long_term_frgn_work,long_term_frgn_visit,short_term_frgn_visit,resident_fe_korean,resident_fe_frgn,resident_m_korean,resident_m_frgn,card_cnt_home,card_amt_home,card_cnt_out,card_amt_out,waste_cnt,waste_amt
360,2020-05-31,50110560,153408.07840000014,13034.227800000002,139067.37759999983,150807.94050000006,10052.743999999992,106827.03660000008,88621.47310000002,26401.4218,193734.13230000008,153408.07840000014,13034.227800000002,139067.37759999983,243692.23619999996,49778.947300000065,293571.03739999986,293369.0814000004,70713.56979999997,302792.2995,231495.13399999985,23983.91809999999,210127.99669999976,155177.6303,7891.477800000002,119721.34140000006,70685.89590000013,3072.4128,46687.271900000036,124018.3878000002,7306.296100000004,92080.33029999996,176926.42780000012,8421.194999999998,106916.88959999998,153289.98960000026,24164.724899999965,209527.8665,166976.91960000028,30706.813699999977,249677.52350000013,284346.09309999977,30654.341000000033,334300.67330000026,320924.9868,50472.0529,366446.1796,228641.0745999997,20960.342199999992,228611.5775,97306.45960000007,9643.4602,105525.70389999988,57900.18959999996,5552.596499999999,61200.32430000003,79546.75000000052,6372.987099999991,81255.61970000029,232.43439999999958,3897,109,4203,153,222.85806451612905,7226929.3806451615,165.6037735849057,4948117.547169811,18126,35372900
361,2020-06-30,50110560,131309.96319999994,7897.982900000006,204741.64219999991,129084.36949999994,6063.9227,156992.43980000017,89829.44800000008,25535.73870000001,210471.5825999998,131309.96319999994,7897.982900000006,204741.64219999991,222313.8846000001,55837.47600000003,297762.03469999984,268778.77860000025,74474.23220000003,309475.9746999997,227540.7770999999,22248.5727,206819.58400000012,138731.45280000012,5627.878900000002,118683.50589999989,63194.39839999997,2198.035900000003,46242.02790000005,104529.02289999988,7009.464399999996,100944.45470000002,149122.61750000005,8079.068800000005,116915.8018999997,146288.33809999994,24922.4058,214942.40610000028,165574.8000999999,35213.81710000001,256734.6309000001,255078.68809999988,31847.071499999947,348388.6340999999,297962.13739999995,47202.0877000001,384716.6793000003,209837.39239999978,23864.84560000001,222330.77949999992,103430.0409,9211.048400000016,104266.52769999985,61543.89870000003,5214.5310000000045,60625.18199999989,66389.64680000018,5055.458499999997,91717.60719999977,219.08799999999968,3882,108,4185,152,215.74666666666667,6565223.153333332,165.66447368421052,5053692.296052632,18461,37503450
362,2020-07-31,50110560,130598.8446999999,30364.6265,228551.21690000012,128385.30389999994,23278.98280000002,175851.27839999998,93684.99479999988,23916.739899999986,266072.82069999963,130598.8446999999,30364.6265,228551.21690000012,227798.9798999999,59626.982399999964,314099.6741000001,271745.2048000001,79504.00609999985,320715.02239999943,235011.72560000012,31263.983699999986,211885.72320000007,141662.6478000001,5469.115299999993,119163.12930000007,64529.60469999996,2133.7377,46406.58429999996,94490.82789999996,8454.1756,117936.83570000008,134801.98349999994,9753.185400000006,137062.45929999993,155327.75960000008,24179.280000000064,273200.65480000013,169055.2230999998,30257.822099999994,265353.3630000001,272486.0698,35176.355299999974,363790.15399999975,306981.17199999944,47676.91059999998,389179.51000000007,219269.77330000023,27963.25190000001,224532.3008,111517.70520000004,10685.024799999996,114504.22610000007,66356.29630000005,6342.404000000004,66157.89120000013,68705.38779999987,8822.016699999982,105060.24040000043,508.856899999993,3884,107,4190,154,222.18709677419358,6815258.348387098,155.12738853503188,4485907.955414013,20887,39410400
363,2020-08-31,50110560,141556.53440000006,25190.855800000005,208890.6639,139157.27099999995,19274.750499999995,161334.6001999999,92129.78300000002,21125.8877,285320.54950000026,141556.53440000006,25190.855800000005,208890.6639,222236.36170000004,57124.5368,348410.37190000026,277603.0427000001,74252.52839999992,329962.87429999927,238654.4591,33710.3343,214281.3913000002,139686.54379999993,8205.538700000021,121214.986,63629.45850000005,3158.7511000000013,47242.27699999992,107071.61690000002,8511.563600000003,127792.11899999989,152749.91909999994,9810.3799,149144.00969999994,163386.8619999999,24149.13610000003,273573.62279999984,160804.58599999984,29694.942800000008,288417.9901000001,274367.03040000005,38175.14640000001,387112.28300000017,308246.6603999999,44502.89060000001,382050.7127,218813.55820000015,24100.952400000013,241937.56339999984,114570.94879999994,7197.087200000001,108662.0199,68173.06409999999,4264.356700000006,62844.8056,62870.21319999994,5097.764699999991,99228.04100000043,271.0384999999988,3880,107,4188,152,239.94838709677413,7674544.3806451615,168.7924528301887,5058359.48427673,19954,38042250
364,2020-09-30,50110560,142191.0561000001,17516.403800000007,158741.9795999999,139781.03810000006,13386.848300000007,121777.76139999984,91884.39480000004,24668.377799999977,209680.40369999968,142191.0561000001,17516.403800000007,158741.9795999999,225829.6046000002,53052.82040000002,279492.58220000024,261737.81600000002,76350.85980000003,294929.5195000009,227026.56930000012,30476.84769999997,189065.39670000024,139574.04169999994,8890.905600000013,100351.91009999985,63578.21160000001,3437.868799999999,39139.036899999934,100061.79690000004,3091.9772999999977,95012.7132,142749.61009999993,3567.0757999999987,110083.3706,150166.02280000012,23124.08220000003,204198.11149999977,156503.34630000006,24166.292099999995,244587.68600000037,268052.6864999999,33739.18820000001,329648.8637000004,291104.5095999999,42374.12679999994,334756.83859999967,228335.49319999985,25801.571899999995,213338.99789999984,106134.48269999992,9539.5532,110068.47959999985,63153.121799999964,5491.109700000008,63934.14730000001,66292.15639999943,4693.530300000009,76742.95010000013,503.32979999999657,3904,109,4174,158,249.52,8785722.873333333,161.40136054421768,4491832.142857143,17484,30701050
365,2020-10-31,50110560,134717.07020000005,20080.34869999999,204037.05210000003,132433.72770000002,15365.56829999999,156700.58030000012,91428.28010000003,21783.65750000001,252074.68419999987,134717.07020000005,20080.34869999999,204037.05210000003,237818.47740000015,63193.33540000006,323824.9990000004,274206.9713000003,74999.44769999999,331148.37129999965,231844.91809999995,31007.85300000001,224196.2478999998,138421.51160000006,7772.5053999999955,112620.35700000006,63053.21489999997,3031.5033000000026,43835.448000000026,102570.46399999986,2429.635100000001,110596.0055000001,146328.50869999992,2804.2828000000013,128232.81949999993,159648.3240999998,21629.1998,233652.4073,154832.4716999999,27750.69590000001,272347.05350000033,281616.54220000014,36847.79770000002,365872.6323000004,295931.7566999999,44696.05479999999,380532.0000999989,236661.6088,23590.645199999977,249987.8916999999,113594.20959999994,15553.796500000008,115608.68000000007,67591.8761,8667.480600000006,66713.33850000006,74439.33859999951,7134.110399999935,81252.11420000112,718.1605999999921,3894,109,4183,152,224.24516129032256,7261207.193548388,155.4076433121019,4699921.25477707,16851,30367250
366,2020-11-30,50110560,144029.4147,22105.214000000018,209571.62699999972,141588.23769999994,16893.8308,160803.46909999987,119952.9598999999,32527.16990000004,286214.15589999995,144029.4147,22105.214000000018,209571.62699999972,236694.2115999999,58406.31429999997,344670.7395000005,261124.15979999976,68220.78879999995,357390.7751000003,225723.93840000016,32373.437999999966,236993.75460000025,133581.0095000001,7643.010699999995,118228.00020000017,60848.2893,2985.0692,46006.82830000001,110234.18370000002,8168.953899999995,116827.30709999995,157261.6824000002,9415.489700000002,135429.99010000008,176062.00369999997,24558.632699999976,264212.6160000002,163917.65379999974,30704.216400000038,283275.9731999997,280007.78039999976,40947.23259999989,373733.13950000046,277314.48519999976,37858.73760000002,430433.03889999975,226882.50620000015,21091.098499999982,285546.05009999993,110832.04099999995,10379.381599999997,118967.7408999998,65948.3051000001,5904.673500000009,68239.25020000002,86704.14200000023,7963.8210000000145,72007.88809999972,426.0836999999994,3875,105,4177,151,226.68666666666667,7319512.42,158.40397350993376,4780619.377483443,15278,30242650
367,2020-12-31,50110560,169690.11119999998,18106.897499999992,178360.78760000013,166814.00710000002,13838.131199999983,136969.55110000013,136096.14019999994,30032.460599999962,234804.5224,169690.11119999998,18106.897499999992,178360.78760000013,265147.18119999993,53834.662599999974,277499.5081000005,276755.20169999986,76021.96329999994,291919.7401000005,227397.3617999999,34871.517100000005,195571.42629999985,154349.96840000007,8366.821500000013,94976.67640000011,70308.88260000006,3256.001599999997,37029.04349999998,127675.9051999999,9091.3595,106223.8017999999,182144.29440000013,10478.64890000001,123243.41849999994,186655.97639999996,24255.42420000003,217045.12399999984,177993.94269999987,31925.300199999965,249626.55159999983,303921.94850000023,43365.05010000005,315718.93300000025,314218.2578,42041.170800000014,359694.06529999967,252226.2145999999,24780.141099999986,209775.8649999997,114465.19029999989,9879.466499999997,113626.16100000012,68110.13450000009,5589.4975,65591.17150000001,91413.32700000117,3930.9613999999933,75067.91500000122,753.3537999999976,3856,114,4149,156,231.32258064516128,7590298.354838708,139.04137931034484,3863024.6827586205,15019,31214650
368,2021-01-31,50110560,157690.44959999993,12507.995899999962,170339.79680000007,155017.72890000002,9687.032499999996,131070.8356,151557.51849999992,28100.82639999997,212887.5336,157690.44959999993,12507.995899999962,170339.79680000007,262012.5885000003,46214.62089999996,260988.05130000005,287156.3584000002,59275.9112,270687.1816000004,242863.61029999988,28243.9902,183919.53789999997,161292.5272,11709.056899999992,96180.66329999988,73471.3293,4562.830800000003,37464.22859999999,135656.1356999999,9107.226699999996,96473.19960000015,193529.00770000005,10496.93699999999,111842.7956,200704.64129999996,21871.504500000006,212486.70480000004,187373.37700000007,31691.841800000013,224754.46930000023,308057.3244000002,33166.91300000002,307979.26579999976,331663.71300000005,40234.76899999992,342492.27949999995,266555.75229999976,22686.379500000035,203739.09000000003,124900.51769999994,6810.903000000002,100034.86539999988,74319.46040000004,3913.9745999999986,57946.1413,101676.21550000088,3056.646700000006,56463.40590000119,358.3419999999929,3823,110,4126,154,236.03225806451616,7614681.374193547,137.54609929078018,3670906.70212766,12959,28184650
369,2021-02-28,50110560,134478.44019999984,17810.575099999984,162415.88990000007,132199.14329999994,13611.668600000008,125154.87810000006,123679.7184,28046.670499999986,233010.1124999997,134478.44019999984,17810.575099999984,162415.88990000007,221119.1367000002,43254.93819999995,274502.6411000002,237911.39240000013,53001.227000000006,281273.0252000002,213756.01570000005,27864.5885,185182.6576,148028.57720000006,5729.6519000000035,93475.26320000019,67429.38639999997,2237.783800000001,36420.97539999995,115340.56679999994,8913.462699999991,106077.25019999997,164546.52399999995,10353.028699999997,123439.15899999994,164094.23269999993,20508.515400000026,225373.56729999988,162884.66039999973,34285.436899999986,213363.74230000004,256697.58790000013,37033.69500000003,290115.2064,303599.63369999983,40957.08980000004,325149.08100000024,227593.4514000002,18886.22499999999,196273.5453000001,109488.92209999998,8501.613099999999,94686.75509999994,65149.10970000001,4878.3570000000045,55135.0966,81163.06259999827,4554.9704000000265,62030.581400001756,142.35299999999896,3821,108,4126,151,229.85714285714286,7905299.978571429,137.47407407407408,3971042.4222222217,12085,26655750
370,2021-03-31,50110560,125656.47949999988,21930.69810000001,196346.44279999996,123526.70770000016,16760.45719999998,150537.54259999984,126475.7716000001,25231.4001,267245.4263000008,125656.47949999988,21930.69810000001,196346.44279999996,246187.33749999988,52768.07819999992,306605.5054,258889.29800000016,67342.61479999997,331843.2385999993,227302.30410000015,29469.744900000016,223974.43569999989,155613.25349999985,9213.629199999985,113800.60999999967,70884.32860000008,3564.969700000005,44324.13700000002,114002.63700000008,8253.928300000001,111764.74390000002,162637.8121000001,9513.430300000004,129571.05789999984,163470.42229999998,28526.138500000034,222317.85659999985,178042.79720000003,34014.25539999999,259472.02950000012,262934.0624999999,36620.4323,337573.75599999994,320708.31920000014,47149.08630000009,367698.75520000036,238206.4811,18534.496899999984,245738.7760999998,122947.0531,8025.598099999994,118859.80980000002,73157.09230000009,4594.467100000014,68361.74110000003,76060.40420000003,6080.327600000012,74008.74120000012,244.63140000000215,3818,109,4123,151,229.5032258064516,7666365.941935483,145.33121019108282,4073333.146496815,11799,24801600
371,2021-04-30,50110560,112044.16969999998,24793.2892,191844.90569999997,110145.11569999994,18948.182300000033,147112.14300000033,119113.57999999984,29837.18329999997,281929.3066000004,112044.16969999998,24793.2892,191844.90569999997,229533.60420000032,56581.747899999944,316860.6799,244274.65569999968,78072.40649999997,344198.2224000008,215096.00409999987,30440.57019999999,241461.10599999997,148581.04020000016,7134.4898000000085,119105.3037,67681.04230000007,2772.1072000000017,46376.787799999904,108737.3813,9627.511299999991,109287.08020000014,155126.32319999998,11098.824400000014,126515.06719999998,151693.00689999975,24255.069699999967,238378.28319999977,171102.7324000001,32781.120099999986,273180.0043000002,249756.6249000001,39277.063500000055,350784.9494999998,313174.8454999997,41548.903599999976,372313.7737999994,237959.21750000012,20518.30030000005,241121.05329999977,114190.81579999988,10962.411999999971,110386.3706,67946.87440000007,6329.309199999998,63446.614299999885,71866.16329999978,4562.807799999994,69679.84350000008,586.6716999999967,3822,103,4101,145,224.7933333333333,7490886.86,147.91666666666666,4030908.4038461535,11627,23157600
372,2021-05-31,50110560,128992.33490000016,23729.75340000001,194163.8027000001,126806.02369999989,18135.37880000001,149359.5940000002,122107.58830000002,27487.72539999997,291105.0085,128992.33490000016,23729.75340000001,194163.8027000001,252951.0146000001,50607.77869999995,328619.5926999998,269884.76969999995,73945.03209999995,346200.5671000001,230019.5221999999,31702.417299999994,230654.77030000038,145154.96769999995,4048.3410999999987,122468.37729999993,66120.41230000003,1581.1289000000006,47695.76059999995,127484.2911000001,7695.655700000006,111647.19100000002,181870.93629999988,8869.969600000002,129755.15069999984,162496.72360000006,22906.628400000016,262751.48380000005,171259.05709999974,41510.002500000046,285534.1610999996,269144.5490000003,38274.02939999995,381196.276,295371.2063999997,47069.83020000002,385559.0272999994,254510.3076000002,19086.369100000036,264196.6635,126217.61310000012,10249.407500000008,110230.4266,75103.17049999995,5888.062299999995,63927.27449999991,74845.81310000065,6642.177999999954,72362.68249999911,466.26000000000334,3829,106,4114,145,229.78064516129032,7328447.161290322,147.43037974683546,4297936.3987341765,12852,24945700
